text_id	entity_id	name	category	positions
F-25496341-006	T12	Psychrobacter celer  91	Microorganism	531 554
F-23224222-012	T1	filamentous	Phenotype	13 24
F-23224222-012	T2	Scopulariopsis brevicaulis	Microorganism	32 58
F-23224222-012	T3	cheese	Habitat	89 95
F-23224222-012	T4	S. brevicaulis	Microorganism	99 113
F-23224222-012	T5	Danish cheese	Habitat	143 156
F-23224222-012	T6	cheeses	Habitat	200 207
F-23224222-012	T7	high proteolytic  activity	Phenotype	219 245
F-23224222-012	T8	ammonia production	Phenotype	259 277
F-23224222-012	T9	production of  arsenical compounds	Phenotype	286 320
16432479	T1	Challenges in the control of gonorrhea in South America and the Caribbean: monitoring the development of resistance to antibiotics.	Title	0 131
16432479	T2	: The objective of this study was to ascertain the antimicrobial susceptibility of Neisseria gonorrhoeae isolates from 6 South American and 13 Caribbean countries participating in the Gonococcal Antimicrobial Surveillance Program (GASP) from 1990 to 1999.	Paragraph	132 387
16432479	T3	: A GASP network of laboratories was launched in the Americas and the Caribbean during the 1990s. Standardized methods and interpretative criteria were established for the isolation of N. gonorrhoeae, strain identification, and determination, and quality control of antimicrobial susceptibility.	Paragraph	388 683
16432479	T4	: Two countries (Argentina and Uruguay) maintained continuous surveillance during the study period. Some countries gathered data periodically and several others were unable to initiate antimicrobial surveillance as a result of lack of resources. The percentage of penicillin-resistant N. gonorrhoeae isolated in the region over the decade varied considerably (1.0-11.9% carried chromosomal resistance and 17.9-38.8% produced beta-lactamase) with an overall trend to declining numbers of penicillin-resistant isolates. For tetracycline, 7.4% to 36.3% carried chromosomal resistance, whereas 12.0% to 27.4% carried plasmid-mediated resistance. There were no reports of ciprofloxacin-resistant isolates, although N. gonorrhoeae with decreased susceptibility to ciprofloxacin and azithromycin as well as spectinomycin-resistant isolates were identified in some countries.	Paragraph	684 1551
16432479	T5	resistance to antibiotics	Phenotype	105 130
16432479	T6	antimicrobial susceptibility	Phenotype	183 211
16432479	T7	Neisseria gonorrhoeae	Microorganism	215 236
16432479	T8	laboratories	Habitat	408 420
16432479	T9	N. gonorrhoeae	Microorganism	573 587
16432479	T10	antimicrobial susceptibility	Phenotype	654 682
16432479	T11	penicillin-resistant	Phenotype	948 968
16432479	T12	N. gonorrhoeae	Microorganism	969 983
16432479	T13	resistance	Phenotype	1074 1084
16432479	T14	penicillin-resistant	Phenotype	1171 1191
16432479	T15	resistance	Phenotype	1254 1264
16432479	T16	resistance	Phenotype	1314 1324
16432479	T17	ciprofloxacin-resistant	Phenotype	1351 1374
16432479	T18	N. gonorrhoeae	Microorganism	1394 1408
16432479	T19	decreased susceptibility to azithromycin	Phenotype	1414 1441;1460 1472
16432479	T20	decreased susceptibility to ciprofloxacin	Phenotype	1414 1455
16432479	T21	spectinomycin-resistant	Phenotype	1484 1507
8347510	T1	Arhodomonas aquaeolei gen. nov., sp. nov., an aerobic, halophilic bacterium isolated from a subterranean brine.	Title	0 111
8347510	T2	Arhodomonas aquaeolei gen. nov., sp. nov., isolated from a petroleum reservoir production fluid, is described. The single isolate was an obligately halophilic, aerobic, gram-negative, oval rod-shaped bacterium that was actively motile by means of a single polar flagellum. It was catalase and oxidase positive. The isolate had a specific requirement for NaCl; growth occurred at NaCl concentrations between 6 and 20%, and optimal growth occurred in the presence of 15% NaCl. This species metabolized primarily organic acids and required biotin for growth. The name Arhodomonas is proposed for the new genus, which was placed in the gamma subclass of the Proteobacteria on the basis of the results of a 16S rRNA sequence analysis. Although A. aquaeolei is most closely related to purple sulfur bacteria (the genera Ectothiorhodospira and Chromatium), it is not a phototrophic microorganism, which is consistent with its isolation from a subterranean environment. The major components of its cellular fatty acids were C16:0, C18:1, C19:0, C16:1, and C18:0 acids. The DNA base composition of the type strain is 67 mol% G+C. The type and only strain is strain HA-1 (= ATCC 49307).	Paragraph	112 1288
8347510	T3	Arhodomonas aquaeolei	Microorganism	0 21
8347510	T4	aerobic	Phenotype	46 53
8347510	T5	halophilic	Phenotype	55 65
8347510	T6	subterranean brine	Habitat	92 110
8347510	T7	Arhodomonas aquaeolei	Microorganism	112 133
8347510	T8	petroleum	Habitat	171 180
8347510	T9	petroleum reservoir production fluid	Habitat	171 207
8347510	T10	petroleum reservoir	Habitat	171 190
8347510	T11	obligately halophilic	Phenotype	249 270
8347510	T12	aerobic	Phenotype	272 279
8347510	T13	gram-negative	Phenotype	281 294
8347510	T14	oval rod-shaped	Phenotype	296 311
8347510	T15	motile	Phenotype	340 346
8347510	T16	catalase positive	Phenotype	392 400;413 421
8347510	T17	oxidase positive	Phenotype	405 421
8347510	T18	Arhodomonas	Microorganism	677 688
8347510	T19	Proteobacteria	Microorganism	766 780
8347510	T20	A. aquaeolei	Microorganism	851 863
8347510	T21	purple sulfur bacteria	Microorganism	891 913
8347510	T22	Ectothiorhodospira	Microorganism	926 944
8347510	T23	Chromatium	Microorganism	949 959
8347510	T24	phototrophic	Phenotype	974 986
8347510	T25	phototrophic microorganism	Habitat	974 1000
8347510	T26	subterranean environment	Habitat	1048 1072
8347510	T27	strain HA-1	Microorganism	1261 1272
8347510	T28	ATCC 49307	Microorganism	1276 1286
F-23224222-002	T1	Debaryomyces hansenii	Microorganism	54 75
F-23224222-002	T2	semi-soft cheeses	Habitat	80 97
F-23224222-002	T3	Geotrichum candidum	Microorganism	115 134
F-23224222-002	T4	soft cheeses	Habitat	139 151
F-23224222-002	T5	coagulase-negative	Phenotype	157 175
F-23224222-002	T6	staphylococci	Microorganism	176 189
F-23224222-002	T7	Staphylococcus equorum	Microorganism	191 213
F-23224222-002	T8	D. hansenii	Microorganism	251 262
F-23224222-002	T9	staphylococci	Microorganism	268 281
F-23224222-002	T10	cheese	Habitat	285 291
F-23224222-002	T11	cheese surface	Habitat	285 299
F-23224222-002	T12	cheese brine	Habitat	335 347
F-23224222-002	T13	cheese	Habitat	335 341
F-23224222-002	T14	D. hansenii	Microorganism	445 456
F-23224222-002	T15	D. hansenii	Microorganism	506 517
F-23224222-002	T16	cheeses of the Danish Danbo type	Habitat	529 561
F-23224222-002	T17	ripening culture	Habitat	596 612
F-23224222-002	T18	dairy housemicrobiota	Habitat	627 648
F-23224222-002	T19	ripening room	Habitat	665 678
F-23224222-002	T20	D. hansenii	Microorganism	680 691
F-23224222-002	T21	cheese	Habitat	713 719
F-23224222-002	T22	cheese surface	Habitat	835 849
F-23224222-002	T23	cheese	Habitat	835 841
F-23224222-002	T24	acid tolerant bacterial microbiota	Habitat	897 931
F-23224222-002	T25	acid tolerant	Phenotype	897 910
F-23224222-002	T26	Gram-positive	Phenotype	943 956
F-23224222-002	T27	coryneforms	Microorganism	957 968
F-23224222-002	T28	Brevibacterium spp.	Microorganism	970 989
F-23224222-002	T29	Corynebacterium spp.	Microorganism	991 1011
F-23224222-002	T30	Microbacterium spp.	Microorganism	1016 1035
F-23224222-002	T31	Gram-positive	Phenotype	1090 1103
F-23224222-002	T32	Marinilactibacillus spp.	Microorganism	1104 1128
F-23224222-002	T33	Gram-negative	Phenotype	1133 1146
F-23224222-002	T34	Halomonas spp.	Microorganism	1147 1161
F-23224222-002	T35	Vibrio spp.	Microorganism	1163 1174
F-23224222-002	T36	Proteus spp.	Microorganism	1179 1191
F-23224222-002	T37	Enterobacteriaceae	Microorganism	1213 1231
F-23224222-002	T38	cheese	Habitat	1270 1276
F-23224222-002	T39	cheese surfaces	Habitat	1270 1285
F-23224222-002	T40	Gram-negative	Phenotype	1333 1346
F-23224222-002	T41	cheese	Habitat	1488 1494
F-23224222-002	T42	cheese	Habitat	1558 1564
14645268	T1	XopC and XopJ, two novel type III effector proteins from Xanthomonas campestris pv. vesicatoria.	Title	0 96
14645268	T2	Pathogenicity of the gram-negative plant pathogen Xanthomonas campestris pv. vesicatoria depends on a type III secretion (TTS) system which translocates bacterial effector proteins into the plant cell. Previous transcriptome analysis identified a genome-wide regulon of putative virulence genes that are coexpressed with the TTS system. In this study, we characterized two of these genes, xopC and xopJ. Both genes encode Xanthomonas outer proteins (Xops) that were shown to be secreted by the TTS system. In addition, type III-dependent translocation of both proteins into the plant cell was demonstrated using the AvrBs3 effector domain as a reporter. XopJ belongs to the AvrRxv/YopJ family of effector proteins from plant and animal pathogenic bacteria. By contrast, XopC does not share significant homology to proteins in the database. Sequence analysis revealed that the xopC locus contains several features that are reminiscent of pathogenicity islands. Interestingly, the xopC region is flanked by 62-bp inverted repeats that are also associated with members of the Xanthomonas avrBs3 effector family. Besides xopC, a second gene of the locus, designated hpaJ, was shown to be coexpressed with the TTS system. hpaJ encodes a protein with similarity to transglycosylases and to the Pseudomonas syringae pv. maculicola protein HopPmaG. HpaJ secretion and translocation by the X. campestris pv. vesicatoria TTS system was not detectable, which is consistent with its predicted Sec signal and a putative function as transglycosylase in the bacterial periplasm.	Paragraph	97 1660
14645268	T3	Xanthomonas campestris pv. vesicatoria	Microorganism	57 95
14645268	T4	Pathogenicity	Phenotype	97 110
14645268	T5	gram-negative	Phenotype	118 131
14645268	T6	plant	Habitat	132 137
14645268	T7	plant pathogen	Phenotype	132 146
14645268	T8	Xanthomonas campestris pv. vesicatoria	Microorganism	147 185
14645268	T9	type III secretion	Phenotype	199 217
14645268	T10	plant cell	Habitat	287 297
14645268	T11	plant	Habitat	287 292
14645268	T12	virulence	Phenotype	376 385
14645268	T13	Xanthomonas	Microorganism	519 530
14645268	T14	plant cell	Habitat	675 685
14645268	T15	plant	Habitat	675 680
14645268	T16	plant	Habitat	816 821
14645268	T17	plant pathogenic	Phenotype	816 821;833 843
14645268	T18	animal	Habitat	826 832
14645268	T19	animal pathogenic	Phenotype	826 843
14645268	T20	pathogenicity	Phenotype	1034 1047
14645268	T21	Xanthomonas	Microorganism	1170 1181
14645268	T22	Pseudomonas syringae pv. maculicola	Microorganism	1385 1420
14645268	T23	X. campestris pv. vesicatoria	Microorganism	1478 1507
14645268	T24	function as transglycosylase	Phenotype	1604 1632
F-25496341-007	T1	Halomonas	Microorganism	29 38
F-25496341-007	T2	cheese	Habitat	62 68
F-25496341-007	T3	1 M45	Microorganism	166 171
F-25496341-007	T4	smear-ripened cheese	Habitat	202 222
F-25496341-007	T5	manufacturing plant	Habitat	297 316
F-25496341-007	T6	Providencia heimbachae  GR4	Microorganism	366 393
24678646	T1	Natural history of colonization with methicillin-resistant Staphylococcus aureus (MRSA) and vancomycin-resistant Enterococcus (VRE): a systematic review.	Title	0 153
24678646	T2	No published systematic reviews have assessed the natural history of colonization with methicillin-resistant Staphylococcus aureus (MRSA) or vancomycin-resistant Enterococcus (VRE). Time to clearance of colonization has important implications for patient care and infection control policy.	Paragraph	154 443
24678646	T3	We performed parallel searches in OVID Medline for studies that reported the time to documented clearance of MRSA and VRE colonization in the absence of treatment, published between January 1990 and July 2012.	Paragraph	444 653
24678646	T4	For MRSA, we screened 982 articles, identified 16 eligible studies (13 observational studies and 3 randomized controlled trials), for a total of 1,804 non-duplicated subjects. For VRE, we screened 284 articles, identified 13 eligible studies (12 observational studies and 1 randomized controlled trial), for a total of 1,936 non-duplicated subjects. Studies reported varying definitions of clearance of colonization; no study reported time of initial colonization. Studies varied in the frequency of sampling, assays used for sampling, and follow-up period. The median duration of total follow-up was 38 weeks for MRSA and 25 weeks for VRE. Based on pooled analyses, the model-estimated median time to clearance was 88 weeks after documented colonization for MRSA-colonized patients and 26 weeks for VRE-colonized patients. In a secondary analysis, clearance rates for MRSA and VRE were compared by restricting the duration of follow-up for the MRSA studies to the maximum observed time point for VRE studies (43 weeks). With this restriction, the model-fitted median time to documented clearance for MRSA would occur at 41 weeks after documented colonization, demonstrating the sensitivity of the pooled estimate to length of study follow-up.	Paragraph	654 1897
24678646	T5	Few available studies report the natural history of MRSA and VRE colonization. Lack of a consistent definition of clearance, uncertainty regarding the time of initial colonization, variation in frequency of sampling for persistent colonization, assays employed and variation in duration of follow-up are limitations of the existing published literature. The heterogeneity of study characteristics limits interpretation of pooled estimates of time to clearance, however, studies included in this review suggest an increase in documented clearance over time, a result which is sensitive to duration of follow-up.	Paragraph	1898 2508
24678646	T6	methicillin-resistant	Phenotype	37 58
24678646	T7	Staphylococcus aureus	Microorganism	59 80
24678646	T8	MRSA	Phenotype	82 86
24678646	T9	MRSA	Microorganism	82 86
24678646	T10	vancomycin-resistant	Phenotype	92 112
24678646	T11	Enterococcus	Microorganism	113 125
24678646	T12	VRE	Phenotype	127 130
24678646	T13	VRE	Microorganism	127 130
24678646	T14	methicillin-resistant	Phenotype	241 262
24678646	T15	Staphylococcus aureus	Microorganism	263 284
24678646	T16	MRSA	Phenotype	286 290
24678646	T17	MRSA	Microorganism	286 290
24678646	T18	vancomycin-resistant	Phenotype	295 315
24678646	T19	Enterococcus	Microorganism	316 328
24678646	T20	VRE	Phenotype	330 333
24678646	T21	VRE	Microorganism	330 333
24678646	T22	patient	Habitat	401 408
