dict_type,entity_id,pred,pred_entity_name,real,real_entity_name,score,text_id
NCBI_Taxonomy,T14,['4922'],['P. pastoris'],['4922'],"['DSM 70382', 'Pichia pastoris (Guillierm.) Phaff', 'CCRC 21531', 'Komagataella pastoris', 'Pichia pastoris', 'NRRL Y-1603', 'ATCC 28485', 'Komagataella pastoris (Guilliermond) Y.Yamada et al.', 'CBS 704', 'NCYC 175', 'CCRC:21531', 'JCM 3650']",1.0,11437594
OntoBiotope,T3,['OBT:002290'],['thermotolerance'],['OBT:002290'],['thermal tolerant'],1.0,12728302
OntoBiotope,T4,['OBT:000019'],['nitrogen-fixing'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,12728302
NCBI_Taxonomy,T5,['1117'],['cyanobacterium'],['1117'],"['Cyanophyceae', 'blue-green algae', 'cyanophytes', 'blue-green bacteria', 'Cyanophycota', 'cyanobacteria', 'Cyanobacteria', 'Cyanophyta', 'Oxyphotobacteria', 'Oxygenic photosynthetic bacteria']",1.0,12728302
NCBI_Taxonomy,T6,['29412'],['Anabaena sp. strain L-31'],['29412'],"['Anabaena sp. L31', 'Anabaena sp. (STRAIN L31)', 'Anabaena sp. L-31']",1.0,12728302
NCBI_Taxonomy,T7,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,12728302
OntoBiotope,T8,['OBT:000019'],['nitrogen-fixing'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,12728302
OntoBiotope,T9,['OBT:000427'],['soil'],['OBT:000427'],['soil'],1.0,12728302
NCBI_Taxonomy,T10,['1117'],['cyanobacterium'],['1117'],"['Cyanophyceae', 'blue-green algae', 'cyanophytes', 'blue-green bacteria', 'Cyanophycota', 'cyanobacteria', 'Cyanobacteria', 'Cyanophyta', 'Oxyphotobacteria', 'Oxygenic photosynthetic bacteria']",1.0,12728302
NCBI_Taxonomy,T11,['29412'],['Anabaena sp. strain L-31'],['29412'],"['Anabaena sp. L31', 'Anabaena sp. (STRAIN L31)', 'Anabaena sp. L-31']",1.0,12728302
OntoBiotope,T12,['OBT:002480'],['abilities to survive prolonged and continuous heat stress'],['OBT:002480'],['heat tolerant'],1.0,12728302
NCBI_Taxonomy,T13,['29412'],['Anabaena sp. strain L-31'],['29412'],"['Anabaena sp. L31', 'Anabaena sp. (STRAIN L31)', 'Anabaena sp. L-31']",1.0,12728302
NCBI_Taxonomy,T14,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,12728302
OntoBiotope,T15,['OBT:000019'],['Nitrogenase activity'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,12728302
NCBI_Taxonomy,T16,['29412'],['Anabaena'],['29412'],"['Anabaena sp. L31', 'Anabaena sp. (STRAIN L31)', 'Anabaena sp. L-31']",1.0,12728302
NCBI_Taxonomy,T17,['29412'],['L-31'],['29412'],"['Anabaena sp. L31', 'Anabaena sp. (STRAIN L31)', 'Anabaena sp. L-31']",1.0,12728302
NCBI_Taxonomy,T18,['562'],['E. coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,12728302
OntoBiotope,T19,['OBT:002290'],['thermotolerance'],['OBT:002290'],['thermal tolerant'],1.0,12728302
NCBI_Taxonomy,T3,['194'],['Campylobacter'],['194'],"['Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 1991', 'Campylobacter', 'Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Tanner et al. 1981', 'Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 2010']",1.0,12781527
OntoBiotope,T5,['OBT:002488'],['human'],['OBT:002488'],['human'],1.0,12781527
OntoBiotope,T6,['OBT:000641'],['human gastrointestinal'],['OBT:000641'],['gastrointestinal tract'],1.0,12781527
OntoBiotope,T4,['OBT:002806'],['human gastrointestinal pathogen'],['OBT:002806'],['human pathogen'],1.0,12781527
NCBI_Taxonomy,T7,['197'],['Campylobacter jejuni'],['197'],"['Campylobacter sp. OH-18-10249', 'Campylobacter sp. CFSAN080682', 'Campylobacter sp. AG18-0003', 'Campylobacter sp. AG18-0027', 'Campylobacter sp. OH-13-16058', 'Campylobacter sp. OH-13-16470-3', 'Campylobacter sp. OH-18-14936', 'Campylobacter sp. OH-18-15321-2', 'ATCC 33560', 'Campylobacter sp. OH-18-15321-1', 'NCTC 11351', 'Campylobacter sp. OH-18-15321-4', '""Campylobacter fetus subsp. jejuni"" Smibert 1974', 'Campylobacter sp. AG18-0001', '""Vibrio jejuni"" Jones et al. 1931', 'Campylobacter sp. OH-18-15133', 'Campylobacter sp. OH-18-18281-4A', 'Vibrio hepaticus', 'LMG:8841', 'Campylobacter fetus subsp. jejuni', 'Campylobacter sp. OH-18-8054', 'Campylobacter sp. AG18-0002', 'Campylobacter jejuni (Jones et al. 1931) Veron and Chatelain 1973', 'Campylobacter sp. OH-18-15321-3', '""Vibrio hepaticus"" Mathey and Rissberger 1964', 'CCUG 11284', 'LMG 8841', 'Campylobacter sp. OH-18-19951-2', 'CIP 70.2', 'Campylobacter sp. OH-18-15144', 'Campylobacter sp. OH-13-28726', 'Campylobacter jejuni', 'DSM 4688', 'Campylobacter sp. OH-18-15124', 'Vibrio jejuni']",1.0,12781527
NCBI_Taxonomy,T8,['197'],['C. jejuni'],['197'],"['Campylobacter sp. OH-18-10249', 'Campylobacter sp. CFSAN080682', 'Campylobacter sp. AG18-0003', 'Campylobacter sp. AG18-0027', 'Campylobacter sp. OH-13-16058', 'Campylobacter sp. OH-13-16470-3', 'Campylobacter sp. OH-18-14936', 'Campylobacter sp. OH-18-15321-2', 'ATCC 33560', 'Campylobacter sp. OH-18-15321-1', 'NCTC 11351', 'Campylobacter sp. OH-18-15321-4', '""Campylobacter fetus subsp. jejuni"" Smibert 1974', 'Campylobacter sp. AG18-0001', '""Vibrio jejuni"" Jones et al. 1931', 'Campylobacter sp. OH-18-15133', 'Campylobacter sp. OH-18-18281-4A', 'Vibrio hepaticus', 'LMG:8841', 'Campylobacter fetus subsp. jejuni', 'Campylobacter sp. OH-18-8054', 'Campylobacter sp. AG18-0002', 'Campylobacter jejuni (Jones et al. 1931) Veron and Chatelain 1973', 'Campylobacter sp. OH-18-15321-3', '""Vibrio hepaticus"" Mathey and Rissberger 1964', 'CCUG 11284', 'LMG 8841', 'Campylobacter sp. OH-18-19951-2', 'CIP 70.2', 'Campylobacter sp. OH-18-15144', 'Campylobacter sp. OH-13-28726', 'Campylobacter jejuni', 'DSM 4688', 'Campylobacter sp. OH-18-15124', 'Vibrio jejuni']",1.0,12781527
NCBI_Taxonomy,T9,['195'],['Campylobacter coli'],['195'],"['JCM 2529', 'Campylobacter coli (Doyle 1948) Veron and Chatelain 1973', 'Campylobacter sp. OH-18-7816', 'CCUG:33450 [[Campylobacter hyoilei Alderton et al. 1995]]', 'Campylobacter coli', 'DSM 4689', '""Vibrio coli"" Doyle 1948', 'Campylobacter sp. OH-18-18281-4B', 'LMG:6440', 'CCUG 14540', 'CIP 70.80', 'LMG 9860', 'Vibrio coli', 'Campylobacter hyoilei', 'LMG:9860', 'Campylobacter hyoilei Alderton et al. 1995', 'strain RMIT 32A [[Campylobacter hyoilei Alderton et al. 1995]]', 'ATCC 33559', 'LMG 6440', 'NCTC 11366', 'CCUG 11283']",1.0,12781527
NCBI_Taxonomy,T10,['194'],['Campylobacter'],['194'],"['Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 1991', 'Campylobacter', 'Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Tanner et al. 1981', 'Campylobacter Sebald and Veron 1963 (Approved Lists 1980) emend. Vandamme et al. 2010']",1.0,12781527
OntoBiotope,T3,['OBT:000094'],['food'],['OBT:000094'],['food for human'],1.0,12970344
OntoBiotope,T4,['OBT:002758'],['red algal'],['OBT:002758'],['algae'],1.0,12970344
OntoBiotope,T5,['OBT:000338'],['marine'],['OBT:000338'],['marine environment'],1.0,12970344
NCBI_Taxonomy,T6,['63186'],['Zobellia galactanivorans Dsij'],['63186'],"['Pseudomonas droebachense', 'strain Dsij', 'DSM 12802', '[Cytophaga] uliginosa (ZoBell and Upham 1944) Reichenbach 1989', 'Zobellia galactanivorans corrig. Barbeyron et al. 2001', 'Flavobacterium droebachense', 'Zobellia galactanivorans', '""Flavobacterium droebachense"" (Lundestad) Bergey et al. 1930', 'Zobellia galactanovorans', 'CIP 106680', 'CCUG 47099', '""Cytophaga drobachiensis"" Barbeyron et al. 1998', 'Cytophaga drobachiensis']",1.0,12970344
NCBI_Taxonomy,T7,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,12970344
NCBI_Taxonomy,T8,['63186'],['Z. galactanivorans Dsij'],['63186'],"['Pseudomonas droebachense', 'strain Dsij', 'DSM 12802', '[Cytophaga] uliginosa (ZoBell and Upham 1944) Reichenbach 1989', 'Zobellia galactanivorans corrig. Barbeyron et al. 2001', 'Flavobacterium droebachense', 'Zobellia galactanivorans', '""Flavobacterium droebachense"" (Lundestad) Bergey et al. 1930', 'Zobellia galactanovorans', 'CIP 106680', 'CCUG 47099', '""Cytophaga drobachiensis"" Barbeyron et al. 1998', 'Cytophaga drobachiensis']",1.0,12970344
NCBI_Taxonomy,T3,['456327'],['Xanthomonas campestris pv. vesicatoria'],['456327'],"['ICMP 109', 'ICMP 98', 'NCPPB 2968', 'Xanthomonas euvesicatoria', 'ATCC 11633', 'Bacterium vesicatorium', 'Xanthomonas euvesicatoria Jones et al. 2006 emend. Constantin et al. 2016', '""Bacterium vesicatorium"" Doidge 1921', 'DSM 19128', 'Xanthomonas campestris pv. vesicatoria', 'Xanthomonas campestris (pv. vesicatoria)', 'Xanthomonas campestris pv. Vesicatoria type A']",1.0,14645268
OntoBiotope,T4,['OBT:000375'],['Pathogenicity'],['OBT:000375'],['pathogen'],1.0,14645268
OntoBiotope,T5,['OBT:000648'],['gram-negative'],['OBT:000648'],['gram-negative'],1.0,14645268
OntoBiotope,T6,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,14645268
OntoBiotope,T7,['OBT:002732'],['plant pathogen'],['OBT:002732'],['phytopathogen'],1.0,14645268
NCBI_Taxonomy,T8,['456327'],['Xanthomonas campestris pv. vesicatoria'],['456327'],"['ICMP 109', 'ICMP 98', 'NCPPB 2968', 'Xanthomonas euvesicatoria', 'ATCC 11633', 'Bacterium vesicatorium', 'Xanthomonas euvesicatoria Jones et al. 2006 emend. Constantin et al. 2016', '""Bacterium vesicatorium"" Doidge 1921', 'DSM 19128', 'Xanthomonas campestris pv. vesicatoria', 'Xanthomonas campestris (pv. vesicatoria)', 'Xanthomonas campestris pv. Vesicatoria type A']",1.0,14645268
OntoBiotope,T9,['OBT:000019'],['type III secretion'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,14645268
OntoBiotope,T10,"['OBT:000061', 'OBT:000395']","['plant cell', 'plant cell']","['OBT:000061', 'OBT:000395']","['cell', 'plant part']",1.0,14645268
OntoBiotope,T11,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,14645268
OntoBiotope,T12,['OBT:000375'],['virulence'],['OBT:000375'],['pathogen'],1.0,14645268
NCBI_Taxonomy,T13,['456327'],['Xanthomonas'],['456327'],"['ICMP 109', 'ICMP 98', 'NCPPB 2968', 'Xanthomonas euvesicatoria', 'ATCC 11633', 'Bacterium vesicatorium', 'Xanthomonas euvesicatoria Jones et al. 2006 emend. Constantin et al. 2016', '""Bacterium vesicatorium"" Doidge 1921', 'DSM 19128', 'Xanthomonas campestris pv. vesicatoria', 'Xanthomonas campestris (pv. vesicatoria)', 'Xanthomonas campestris pv. Vesicatoria type A']",1.0,14645268
OntoBiotope,T14,"['OBT:000395', 'OBT:000061']","['plant cell', 'plant cell']","['OBT:000395', 'OBT:000061']","['plant part', 'cell']",1.0,14645268
OntoBiotope,T15,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,14645268
OntoBiotope,T16,['OBT:000393'],['plant'],['OBT:000393'],['plant'],1.0,14645268
OntoBiotope,T17,['OBT:002732'],['plant pathogenic'],['OBT:002732'],['phytopathogen'],1.0,14645268
OntoBiotope,T18,['OBT:000193'],['animal'],['OBT:000193'],['animal'],1.0,14645268
OntoBiotope,T19,['OBT:002669'],['animal pathogenic'],['OBT:002669'],['animal pathogen'],1.0,14645268
OntoBiotope,T20,['OBT:000375'],['pathogenicity'],['OBT:000375'],['pathogen'],1.0,14645268
NCBI_Taxonomy,T21,['338'],['Xanthomonas'],['338'],"['""Phytomonas"" Bergey et al. 1923', 'Xanthomonas', 'Xanthomonas Dowson 1939 (Approved Lists 1980) emend. van den Mooter and Swings 1990', 'Xanthomonas Dowson 1939 (Approved Lists 1980) emend. Vauterin et al. 1995']",1.0,14645268
NCBI_Taxonomy,T22,['59511'],['Pseudomonas syringae pv. maculicola'],['59511'],"['""Pseudomonas maculicola"" McCulloch 1911', 'Pseudomonas maculicola', 'LMG 5071', 'NCPPB 2039', 'Pseudomonas syringae pv. maculicola (McCulloch 1911) Young et al. 1978', 'ICMP 3935', 'CFBP 1657', 'LMG:5071', 'Pseudomonas syringae pv. maculicola']",1.0,14645268
NCBI_Taxonomy,T23,['456327'],['X. campestris pv. vesicatoria'],['456327'],"['ICMP 109', 'ICMP 98', 'NCPPB 2968', 'Xanthomonas euvesicatoria', 'ATCC 11633', 'Bacterium vesicatorium', 'Xanthomonas euvesicatoria Jones et al. 2006 emend. Constantin et al. 2016', '""Bacterium vesicatorium"" Doidge 1921', 'DSM 19128', 'Xanthomonas campestris pv. vesicatoria', 'Xanthomonas campestris (pv. vesicatoria)', 'Xanthomonas campestris pv. Vesicatoria type A']",1.0,14645268
OntoBiotope,T24,['OBT:000019'],['function as transglycosylase'],['OBT:000019'],['phenotype wrt metabolic activity'],1.0,14645268
OntoBiotope,T3,['OBT:000029'],['Attachment'],['OBT:000029'],['adherent'],1.0,15358511
NCBI_Taxonomy,T4,['83334'],['Escherichia coli O157:H7'],['83334'],['Escherichia coli O157:H7'],1.0,15358511
OntoBiotope,T5,['OBT:000360'],['tryptic soy broth'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T6,['OBT:003304'],['soy'],['OBT:003304'],['soybean plant'],1.0,15358511
OntoBiotope,T7,['OBT:000360'],['nutrient broth'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T8,['OBT:000902'],['apple surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T9,['OBT:002341'],['apple'],['OBT:002341'],['apple as food'],1.0,15358511
OntoBiotope,T10,['OBT:000902'],['lettuce surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T11,['OBT:002506'],['lettuce'],['OBT:002506'],['lettuce'],1.0,15358511
OntoBiotope,T12,['OBT:000061'],['cell'],['OBT:000061'],['cell'],1.0,15358511
OntoBiotope,T13,['OBT:000614'],['capsule production'],['OBT:000614'],['encapsulated'],1.0,15358511
OntoBiotope,T14,['OBT:000360'],['tryptic soy broth'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T15,['OBT:003304'],['soy'],['OBT:003304'],['soybean plant'],1.0,15358511
OntoBiotope,T16,['OBT:000360'],['TSB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T17,['OBT:000360'],['nutrient broth'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T18,['OBT:000360'],['NB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T19,['OBT:000029'],['ability to attach'],['OBT:000029'],['adherent'],1.0,15358511
NCBI_Taxonomy,T20,['83334'],['Escherichia coli O157:H7'],['83334'],['Escherichia coli O157:H7'],1.0,15358511
OntoBiotope,T21,['OBT:002506'],['lettuce'],['OBT:002506'],['lettuce'],1.0,15358511
OntoBiotope,T22,['OBT:000902'],['lettuce surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T23,['OBT:002341'],['apple'],['OBT:002341'],['apple as food'],1.0,15358511
OntoBiotope,T24,['OBT:000902'],['apple surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T25,['OBT:000061'],['cell'],['OBT:000061'],['cell'],1.0,15358511
OntoBiotope,T26,['OBT:000614'],['capsule production'],['OBT:000614'],['encapsulated'],1.0,15358511
OntoBiotope,T27,['OBT:000360'],['NB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T28,['OBT:002506'],['lettuce'],['OBT:002506'],['lettuce'],1.0,15358511
OntoBiotope,T29,['OBT:000902'],['lettuce surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T30,['OBT:002341'],['apple'],['OBT:002341'],['apple as food'],1.0,15358511
OntoBiotope,T31,['OBT:000902'],['apple surfaces'],['OBT:000902'],['surface of food'],1.0,15358511
OntoBiotope,T32,['OBT:000360'],['TSB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T33,['OBT:000360'],['TSB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T34,['OBT:000360'],['NB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T35,['OBT:000614'],['capsule production'],['OBT:000614'],['encapsulated'],1.0,15358511
NCBI_Taxonomy,T36,['83334'],['E. coli O157:H7'],['83334'],['Escherichia coli O157:H7'],1.0,15358511
OntoBiotope,T37,['OBT:000360'],['TSB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T38,['OBT:000360'],['NB'],['OBT:000360'],['nutrient broth'],1.0,15358511
OntoBiotope,T39,['OBT:000029'],['attachment'],['OBT:000029'],['adherent'],1.0,15358511
NCBI_Taxonomy,T40,['83334'],['E. coli O157:H7'],['83334'],['Escherichia coli O157:H7'],1.0,15358511
OntoBiotope,T41,['OBT:000614'],['capsule production'],['OBT:000614'],['encapsulated'],1.0,15358511
OntoBiotope,T42,['OBT:000029'],['attachment ability'],['OBT:000029'],['adherent'],1.0,15358511
NCBI_Taxonomy,T3,['1334627'],['Lactobacillus gasseri K 7'],['1334627'],"['Lactobacillus paragasseri K7', 'Lactobacillus gasseri K7']",1.0,16263187
NCBI_Taxonomy,T4,['562'],['Escherichia coli'],['562'],"['ATCC 11775', '""Bacterium coli commune"" Escherich 1885', 'bacterium E3', 'bacterium 10a', 'JCM 1649', 'Escherichia sp. 3_2_53FAA', 'NCCB 54008', 'Bacterium coli', '""Bacillus coli"" Migula 1895', 'LMG 2092', 'Enterococcus coli', '""Bacterium coli"" (Migula 1895) Lehmann and Neumann 1896', 'Escherichia/Shigella coli', 'Bacterium coli commune', 'CCUG 29300', 'Escherichia coli (Migula 1895) Castellani and Chalmers 1919', 'LMG:2092', 'Escherichia coli', 'E. coli', 'NBRC 102203', 'CIP 54.8', 'CCUG 24', 'NCTC 9001', 'DSM 30083', 'Escherichia sp. MAR', 'Bacillus coli']",1.0,16263187
OntoBiotope,T5,['OBT:000029'],['adhesion'],['OBT:000029'],['adherent'],1.0,16263187
OntoBiotope,T6,"['OBT:000062', 'OBT:000268']","['Caco-2 cells', 'Caco-2 cells']","['OBT:000062', 'OBT:000268']","['cell culture', 'enterocyte']",1.0,16263187
OntoBiotope,T7,['OBT:002993'],"[""pigs' jejunal tissue""]",['OBT:002993'],['intestinal mucosa'],1.0,16263187
OntoBiotope,T8,['OBT:003337'],['pigs'],['OBT:003337'],['pig'],1.0,16263187
OntoBiotope,T9,['OBT:001605'],['jejunal'],['OBT:001605'],['jejunum'],1.0,16263187
NCBI_Taxonomy,T10,['1334627'],['Lactobacillus (Lb.) gasseri K 7'],['1334627'],"['Lactobacillus paragasseri K7', 'Lactobacillus gasseri K7']",1.0,16263187
OntoBiotope,T11,['OBT:000029'],['adhesion'],['OBT:000029'],['adherent'],1.0,16263187
NCBI_Taxonomy,T12,['1010796'],['Escherichia coli O8:K88'],['1010796'],['Escherichia coli O8'],1.0,16263187
OntoBiotope,T13,['OBT:002993'],['intestinal mucosa'],['OBT:002993'],['intestinal mucosa'],1.0,16263187
OntoBiotope,T14,['OBT:002810'],['intestinal'],['OBT:002810'],['intestine'],1.0,16263187
OntoBiotope,T15,"['OBT:000062', 'OBT:000268']","['cultured Caco-2 cells', 'cultured Caco-2 cells']","['OBT:000062', 'OBT:000268']","['cell culture', 'enterocyte']",1.0,16263187
OntoBiotope,T16,['OBT:002993'],"[""pigs' small intestinal tissue""]",['OBT:002993'],['intestinal mucosa'],1.0,16263187
OntoBiotope,T17,['OBT:003337'],['pigs'],['OBT:003337'],['pig'],1.0,16263187
OntoBiotope,T18,['OBT:003303'],['small intestinal'],['OBT:003303'],['small intestine'],1.0,16263187
NCBI_Taxonomy,T19,['1334627'],['Lactobacilli'],['1334627'],"['Lactobacillus paragasseri K7', 'Lactobacillus gasseri K7']",1.0,16263187
NCBI_Taxonomy,T20,['1010796'],['E. coli'],['1010796'],['Escherichia coli O8'],1.0,16263187
NCBI_Taxonomy,T21,['1010796'],['E. coli'],['1010796'],['Escherichia coli O8'],1.0,16263187
NCBI_Taxonomy,T22,['1010796'],['E. coli'],['1010796'],['Escherichia coli O8'],1.0,16263187
NCBI_Taxonomy,T23,['1334627'],['lactobacilli'],['1334627'],"['Lactobacillus paragasseri K7', 'Lactobacillus gasseri K7']",1.0,16263187
OntoBiotope,T24,['OBT:000061'],['fully differentiated Caco-2 cells'],['OBT:000061'],['cell'],1.0,16263187
NCBI_Taxonomy,T25,['1010796'],['E. coli'],['1010796'],['Escherichia coli O8'],1.0,16263187
